ax,ay,az,gx,gy,gz,temp,volt,vel
-3.694769,1.898187,10.933923,17.991764,0.091319,0.329094,-0.411686,7.584000,2775.502520

3.813617,0.736602,6.663603,17.980000,-0.135973,-0.010912,-0.694403,7.584000,2086.840860

0.625846,5.289535,10.790222,18.000587,-0.021128,0.327762,-0.531061,7.588000,2777.167906

-2.569110,4.532709,9.219090,17.991764,0.192841,0.240362,-0.426874,7.588000,2122.568039

-1.165629,0.456385,8.009604,17.991764,-0.310506,-0.294961,-0.473772,7.584000,2128.424220

-1.472191,5.780514,14.169595,17.982941,0.217622,0.245691,-0.362390,7.584000,2774.948028

-0.030389,-0.444142,9.951965,17.988823,-0.017930,0.051707,-0.485496,7.592000,2774.948028

-0.990792,6.712176,-3.062572,17.991764,0.086523,-0.235806,-0.549980,7.588000,2771.071451

0.324073,1.409603,11.810500,17.997646,-0.600151,-0.298159,-0.221165,7.584000,2759.506981

-0.138165,-2.166161,25.004663,18.006470,0.259191,0.070092,-0.107652,7.592000,2773.285397

-4.521051,0.303104,6.874364,17.994705,0.278909,-0.048750,-0.185459,7.604000,2767.205892

-0.930917,1.546119,9.887300,17.997646,0.032697,-0.050082,0.401291,7.588000,2777.167906

-4.650382,0.422855,13.738491,17.997646,-0.073355,-0.177185,0.248342,7.592000,2080.587190

2.470011,3.871683,6.007368,17.991764,0.222952,-0.235540,0.578222,7.592000,2776.612565

-0.576454,5.814044,8.328141,18.009411,0.131555,0.224374,0.888118,7.584000,2777.167906

-0.878226,-2.403268,8.632309,17.997646,-0.066960,-0.029565,0.735435,7.584000,2689.490449

-2.688861,4.525523,-4.971402,18.012352,0.147276,0.118855,0.351196,7.584000,2730.745181

-0.255521,-8.010009,30.977842,17.980000,-0.517015,-0.212891,0.406620,7.584000,2730.745181

-2.875673,4.697965,12.646362,18.009411,-0.275866,-0.397549,-0.334412,7.596000,2776.612565

0.719252,2.590347,-0.147833,18.018234,0.490214,-0.051947,-0.197184,7.592000,2729.671580

-1.165629,5.488321,13.822316,18.021175,-0.231100,0.524145,0.158011,7.580000,1662.178491

-3.139125,0.703072,5.145160,18.024117,0.092652,0.340552,0.153215,7.584000,2605.712028

-1.290170,2.619088,7.044411,18.018234,0.062808,0.154028,0.133763,7.580000,2635.884531

-2.571505,-2.309863,11.156660,18.018234,-0.188200,-0.038624,-0.484697,7.576000,2630.391938

-2.461334,-2.717016,6.661208,18.027058,0.106774,-0.305087,-0.896381,7.588000,2672.923890

0.321678,1.855076,5.054150,18.053528,0.750814,0.173213,-0.827101,7.596000,2775.502520

-0.018414,7.605518,11.669194,18.021175,-0.127447,-0.710110,-0.829233,7.580000,2649.463779

2.860399,4.791370,10.984219,18.053528,-0.574571,0.389847,0.056755,7.576000,2546.925829

-8.788976,0.233648,20.118822,18.053528,-0.531937,0.361869,0.463110,7.572000,2445.981861

-6.096974,4.755445,14.095348,18.053528,-0.299315,0.070625,0.227025,7.576000,2431.845790

-1.917665,3.076536,6.630073,18.029999,-0.348077,-0.142012,0.239548,7.560000,2387.934492

-0.037575,0.312684,8.701765,18.044704,-0.184469,0.031988,0.495352,7.552000,2419.978965

1.076110,4.034544,7.770102,18.053528,0.019907,0.022662,0.596342,7.572000,2478.728932

0.398319,2.288575,9.925620,18.059410,-0.031520,0.218512,0.889450,7.576000,2442.539853

-2.485285,1.931717,8.471843,18.065292,0.060942,0.214249,0.682143,7.576000,2458.976317

-4.695888,2.834639,13.669035,18.056469,-0.190332,0.191333,0.348798,7.572000,2458.105697

-0.272286,3.510035,10.699211,18.062351,-0.324629,0.261679,0.189986,7.572000,2533.449980

-2.672096,3.653736,13.712146,18.059410,-0.076819,0.504959,0.127901,7.584000,1750.168790

-1.721273,3.205868,4.572751,18.082939,-0.109061,0.427152,-0.086868,7.576000,1332.358444

1.416202,-1.421310,8.455077,18.065292,-0.093339,0.190800,-0.017854,7.572000,1332.358444

-1.443451,-2.443984,11.142290,18.071175,-0.118920,0.079685,-0.434602,7.568000,2442.110370

2.187399,3.237003,11.348262,18.085880,0.036961,0.087412,-0.639245,7.580000,2488.055726

-2.212252,4.743470,5.964257,18.088821,0.022838,0.354408,-0.919030,7.572000,2430.568783

