Program Time [s],data 0
53.2935,9.78034
53.3055,9.8977
53.3175,9.67736
53.3295,9.86656
53.3415,9.77795
53.3535,9.84501
53.3655,9.80669
53.3775,9.7995
53.3895,9.82824
53.4015,9.79711
53.4135,9.71568
53.4255,9.78274
53.4375,9.87614
53.4495,9.75879
53.4615,9.86417
53.4735,9.79471
53.4855,9.80908
53.4975,9.86177
53.5095,9.86417
53.5215,9.78034
53.5335,9.75639
53.5455,9.76597
53.5575,9.74442
53.5695,9.81627
53.5815,9.74681
53.5935,9.78274
53.6055,9.86177
53.6175,9.85219
53.6295,9.82106
53.6415,9.81148
53.6535,9.75639
53.6655,9.82106
53.6775,9.82345
53.6896,9.80429
53.7016,9.81627
53.7136,9.78513
53.7255,9.79471
53.7375,9.84261
53.7495,9.77076
53.7615,9.87614
53.7735,9.78034
53.7855,9.81387
53.7975,9.75879
53.8095,9.78513
53.8215,9.78513
53.8335,9.75639
53.8455,9.79471
53.8575,9.86177
53.8695,9.754
53.8815,9.89051
53.8935,9.78513
53.9055,9.85459
53.9175,9.84501
53.9295,9.77316
53.9415,9.89291
53.9535,9.71568
53.9656,9.78992
53.9775,9.76358
53.9895,9.77555
54.0015,9.78992
54.0135,9.81627
54.0255,9.80908
54.0375,9.86177
54.0495,9.86177
54.0615,9.8019
54.0735,9.81387
54.0855,9.8498
54.0975,9.79711
54.1095,9.88333
54.1215,9.754
54.1335,9.7995
54.1455,9.92883
54.1575,9.75879
54.1695,9.82585
54.1815,9.73963
54.1935,9.83782
54.2055,9.73963
54.2175,9.87135
54.2295,9.82106
54.2416,9.69412
54.2535,9.80908
54.2655,9.80669
54.2775,9.80669
54.2895,9.83064
54.3015,9.81866
54.3135,9.76597
54.3255,9.78274
54.3376,9.86656
54.3495,9.73963
54.3615,9.85219
54.3735,9.7061
54.3855,9.8474
54.3976,9.81627
54.4095,9.80429
54.4215,9.84022
54.4335,9.77795
54.4455,9.79232
54.4575,9.83304
54.4695,9.77555
54.4815,9.82106
54.4935,9.77555
54.5055,9.83304
54.5175,9.77316
54.5295,9.81148
54.5415,9.81866
54.5535,9.71568
54.5655,9.79232
54.5775,9.82106
54.5895,9.84501
54.6015,9.82585
54.6135,9.74202
54.6255,9.83782
54.6375,9.85938
54.6495,9.80669
54.6615,9.80908
54.6735,9.87135
54.6855,9.78992
54.6975,9.8019
54.7095,9.78513
54.7215,9.82585
54.7335,9.74442
54.7455,9.82824
54.7575,9.78513
54.7695,9.82345
54.7815,9.80908
54.7935,9.83304
54.8055,9.72765
54.8175,9.82106
54.8295,9.78274
54.8415,9.76597
54.8535,9.83304
54.8655,9.82345
54.8775,9.78753
54.8895,9.84022
54.9015,9.75879
54.9135,9.83064
54.9255,9.76597
54.9375,9.79711
54.9495,9.8019
54.9615,9.7516
54.9735,9.76358
54.9855,9.76597
54.9975,9.81627
55.0095,9.82585
55.0215,9.84261
55.0335,9.77555
55.0455,9.80669
55.0575,9.83782
55.0695,9.8019
55.0815,9.80429
55.0935,9.80429
55.1055,9.87135
55.1175,9.71568
55.1295,9.8977
55.1415,9.80908
55.1535,9.83304
55.1655,9.85938
55.1775,9.93123
55.1895,9.78753
55.2015,9.78753
55.2135,9.83782
55.2255,9.77795
55.2375,9.7995
55.2495,9.7995
55.2615,9.82585
55.2735,9.79471
55.2855,9.83782
55.2975,9.81148
55.3095,9.74202
55.3215,9.79711
55.3335,9.81627
55.3455,9.79232
55.3575,9.77076
55.3695,9.78753
55.3815,9.8498
55.3935,9.87375
55.4055,9.78034
55.4175,9.76118
55.4295,9.754
55.4415,9.76118
55.4535,9.82824
55.4655,9.7995
55.4775,9.72765
55.4895,9.86896
55.5016,9.7995
55.5135,9.86417
55.5255,9.82106
55.5375,9.7995
55.5495,9.80429
55.5615,9.80429
55.5735,9.82345
55.5855,9.83782
55.5975,9.80908
55.6095,9.89051
55.6215,9.83064
55.6335,9.83304
55.6455,9.7516
55.6575,9.78753
55.6695,9.82585
55.6816,9.83543
55.6935,9.82585
55.7056,9.90009
55.7175,9.81148
55.7295,9.80429
55.7415,9.78753
55.7535,9.7995
55.7655,9.81148
55.7775,9.88573
55.7895,9.78034
55.8015,9.83064
55.8135,9.77076
55.8255,9.89051
55.8375,9.76358
55.8494,9.81148
55.8615,9.83064
55.8735,9.7516
55.8855,9.79711
55.8975,9.76358
55.9095,9.8019
55.9215,9.84501
55.9335,9.87375
55.9455,9.8019
55.9575,9.82345
55.9695,9.77795
55.9815,9.7995
55.9936,9.77076
56.0056,9.77555
56.0176,9.79232
56.0296,9.8019
56.0415,9.76597
56.0536,9.8474
56.0655,9.82106
56.0776,9.80669
56.0895,9.80669
56.1015,9.82585
56.1135,9.82824
56.1256,9.83543
56.1375,9.79711
56.1495,9.81387
56.1615,9.78034
56.1735,9.78034
56.1855,9.79232
56.1975,9.83064
56.2095,9.88093
56.2215,9.76597
56.2335,9.80429
56.2455,9.80429
56.2575,9.77795
56.2695,9.83782
56.2815,9.77076
56.2935,9.78034
56.3055,9.87614
56.3175,9.83064
56.3295,9.81627
56.3415,9.81148
56.3535,9.85938
56.3655,9.90967
56.3775,9.79471
56.3895,9.82106
56.4015,9.78992
56.4135,9.80669
56.4255,9.77555
56.4376,9.75639
56.4495,9.81387
56.4614,9.85459
56.4735,9.84261
56.4855,9.80669
56.4975,9.81866
56.5095,9.78513
56.5215,9.88093
56.5335,9.85459
56.5455,9.80908
56.5575,9.88333
56.5695,9.82585
56.5815,9.80908
56.5935,9.75639
56.6055,9.76837
56.6175,9.77316
56.6295,9.81148
56.6415,9.77795
56.6536,9.7995
56.6655,9.79232
56.6776,9.78992
56.6895,9.84501
56.7015,9.80429
56.7135,9.78992
56.7255,9.81627
56.7375,9.78274
56.7495,9.8953
56.7615,9.88333
56.7735,9.82106
56.7856,9.77795
56.7976,9.84261
56.8095,9.83304
56.8215,9.87614
56.8336,9.8019
56.8455,9.76597
56.8575,9.78992
56.8695,9.84261
56.8815,9.79232
56.8935,9.84501
56.9055,9.83064
56.9175,9.72526
56.9295,9.73484
56.9415,9.82824
56.9535,9.74202
56.9655,9.86656
56.9775,9.7995
56.9894,9.8953
57.0015,9.83782
57.0136,9.90967
57.0255,9.81387
57.0375,9.81627
57.0495,9.81148
57.0615,9.80429
57.0735,9.79232
57.0854,9.85459
57.0975,9.78274
57.1095,9.82345
57.1215,9.88573
57.1335,9.82824
57.1455,9.72765
57.1575,9.87614
57.1695,9.79232
57.1815,9.78274
57.1935,9.78513
57.2054,9.77316
57.2175,9.80669
57.2295,9.82106
57.2415,9.75639
57.2535,9.84022
57.2655,9.81627
57.2775,9.76358
57.2895,9.85219
57.3015,9.73723
57.3135,9.80429
57.3255,9.83543
57.3375,9.77795
57.3494,9.83543
57.3615,9.82585
57.3735,9.81627
57.3855,9.82824
57.3975,9.77795
57.4095,9.77076
57.4215,9.87375
57.4335,9.79471
57.4455,9.85938
57.4575,9.72047
57.4695,9.86896
57.4815,9.81148
57.4935,9.8019
57.5055,9.87614
57.5175,9.72765
57.5295,9.8019
57.5415,9.80429
57.5535,9.84501
57.5655,9.82106
57.5775,9.81866
57.5895,9.78992
57.6015,9.90249
57.6135,9.91686
57.6255,9.78753
57.6375,9.78274
57.6495,9.8019
57.6615,9.81866
57.6735,9.77316
57.6855,9.81387
57.6975,9.84261
57.7095,9.79471
57.7215,9.76118
57.7335,9.78274
57.7455,9.85219
57.7575,9.74202
57.7695,9.80429
57.7815,9.85938
57.7935,9.76837
57.8055,9.85459
57.8175,9.81148
57.8295,9.74681
57.8415,9.81148
57.8535,9.8019
57.8655,9.77316
57.8775,9.85219
57.8895,9.83304
57.9015,9.80908
57.9135,9.81148
57.9255,9.78513
57.9375,9.78992
57.9495,9.8474
57.9615,9.83782
57.9735,9.85219
57.9855,9.78034
57.9975,9.8474
58.0095,9.84022
58.0215,9.77316
58.0336,9.80908
58.0455,9.84501
58.0575,9.80669
58.0695,9.83064
58.0815,9.82345
58.0935,9.81148
58.1055,9.7995
58.1175,9.85459
58.1295,9.82824
58.1415,9.79471
58.1535,9.78753
58.1655,9.80908
58.1775,9.84261
58.1895,9.85459
58.2015,9.80429
58.2135,9.81627
58.2255,9.77795
58.2375,9.83064
58.2496,9.87854
58.2616,9.7995
58.2735,9.84022
58.2856,9.7995
58.2975,9.80669
58.3095,9.78753
58.3215,9.8019
58.3335,9.81148
58.3455,9.83304
58.3575,9.78753
58.3695,9.82345
58.3815,9.82106
58.3935,9.80669
58.4055,9.82824
58.4175,9.81387
58.4295,9.82345
58.4416,9.77076
58.4535,9.85459
58.4655,9.74681
58.4775,9.82345
58.4895,9.73005
58.5015,9.85459
58.5135,9.78753
58.5255,9.86656
58.5375,9.83782
58.5495,9.81387
58.5615,9.80908
58.5735,9.78274
58.5855,9.77555
58.5975,9.72765
58.6095,9.78753
58.6215,9.83304
58.6335,9.84022
58.6455,9.80908
58.6575,9.7995
58.6695,9.81627
58.6815,9.83782
58.6935,9.82106
58.7055,9.78992
58.7175,9.84022
58.7295,9.8019
58.7415,9.81387
58.7535,9.78753
58.7655,9.82824
58.7775,9.85219
58.7895,9.83064
58.8016,9.80908
58.8135,9.8474
58.8255,9.78753
58.8375,9.80669
58.8495,9.82824
58.8615,9.74921
58.8735,9.81627
58.8855,9.79471
58.8975,9.8474
58.9095,9.82106
58.9215,9.80908
58.9336,9.77316
58.9455,9.81387
58.9575,9.78992
58.9695,9.8498
58.9815,9.79711
58.9935,9.85219
59.0055,9.76118
59.0175,9.88333
59.0295,9.82345
59.0415,9.78992
59.0535,9.79711
59.0655,9.84022
59.0775,9.82585
59.0895,9.85219
59.1015,9.84022
59.1135,9.74442
59.1255,9.84261
59.1375,9.83543
59.1495,9.82824
59.1615,9.84022
59.1735,9.78034
59.1855,9.81148
59.1975,9.87614
59.2095,9.81387
59.2215,9.81387
59.2335,9.8019
59.2455,9.86417
59.2575,9.82585
59.2695,9.8019
59.2816,9.84022
59.2936,9.83064
59.3055,9.81387
59.3175,9.79711
59.3295,9.78992
59.3415,9.72526
59.3535,9.90249
59.3655,9.80429
59.3775,9.79232
59.3895,9.80908
59.4015,9.81627
59.4135,9.71807
59.4255,9.83304
59.4375,9.84501
59.4495,9.78034
59.4615,9.7995
59.4735,9.85219
59.4855,9.8498
59.4976,9.77076
59.5095,9.80908
59.5215,9.83782
59.5335,9.76597
59.5455,9.83543
59.5575,9.8498
59.5695,9.78034
59.5815,9.74921
59.5935,9.83782
59.6055,9.76837
59.6175,9.7995
59.6295,9.83782
59.6415,9.81627
59.6535,9.81627
59.6655,9.79471
59.6775,9.81627
59.6895,9.80908
59.7015,9.78992
59.7135,9.80669
59.7255,9.78992
59.7375,9.79711
59.7495,9.78992
59.7615,9.80908
59.7735,9.86896
59.7855,9.82824
59.7975,9.78034
59.8095,9.7995
59.8215,9.78753
59.8335,9.81627
59.8455,9.90009
59.8575,9.81148
59.8695,9.86896
59.8815,9.84022
59.8935,9.90009
59.9055,9.78274
59.9175,9.79711
59.9295,9.8019
59.9415,9.81627
59.9535,9.76358
59.9655,9.84261
59.9775,9.7516
59.9895,9.85698
60.0015,9.86177
60.0135,9.80429
60.0255,9.81148
60.0376,9.79711
60.0496,9.79232
60.0615,9.75639
60.0735,9.81387
60.0855,9.77795
60.0975,9.80669
60.1095,9.82585
60.1215,9.75639
60.1335,9.81148
60.1455,9.77316
60.1575,9.78034
60.1695,9.82824
60.1815,9.78274
60.1935,9.75639
60.2055,9.84501
60.2175,9.82106
60.2295,9.86417
60.2415,9.83304
60.2535,9.76358
60.2655,9.84261
60.2775,9.84261
60.2895,9.8019
60.3015,9.78034
60.3135,9.77795
60.3255,9.77316
60.3375,9.87375
60.3495,9.83064
60.3615,9.73963
60.3735,9.82585
60.3855,9.83782
60.3975,9.86177
60.4095,9.81148
60.4215,9.8019
60.4335,9.83782
60.4455,9.84022
60.4575,9.76597
60.4695,9.80908
60.4815,9.78274
60.4935,9.83064
60.5055,9.75639
60.5175,9.78274
60.5294,9.78992
60.5415,9.8019
60.5535,9.82585
60.5655,9.85219
60.5775,9.80669
60.5895,9.81387
60.6015,9.78034
60.6135,9.77316
60.6255,9.85219
60.6375,9.81387
60.6495,9.83064
60.6615,9.76118
60.6735,9.83782
60.6855,9.85938
60.6975,9.77076
60.7095,9.81627
60.7215,9.8474
60.7335,9.78034
60.7455,9.72765
60.7575,9.87375
60.7695,9.79471
60.7815,9.78992
60.7935,9.81387
60.8055,9.79711
60.8175,9.86177
60.8295,9.77795
60.8415,9.84022
60.8536,9.80429
60.8655,9.73005
60.8775,9.83543
60.8895,9.77316
60.9015,9.76358
60.9135,9.84501
60.9255,9.84501
60.9375,9.79471
60.9495,9.82345
60.9615,9.81387
60.9735,9.74442
60.9855,9.72765
60.9975,9.8019
61.0095,9.78992
61.0215,9.83543
61.0335,9.80908
61.0455,9.74921
61.0575,9.84022
61.0695,9.81148
61.0815,9.7995
61.0935,9.82106
61.1055,9.73723
61.1175,9.79711
61.1295,9.83304
61.1415,9.78274
61.1535,9.79232
61.1655,9.83543
61.1775,9.82824
61.1895,9.78992
61.2015,9.8019
61.2135,9.75639
61.2255,9.8019
61.2375,9.77555
61.2494,9.81866
61.2615,9.81627
61.2735,9.87614
61.2855,9.8019
61.2975,9.82345
61.3095,9.79471
61.3215,9.80429
61.3335,9.79711
61.3455,9.83064
61.3575,9.78753
61.3695,9.8474
61.3815,9.79232
61.3935,9.78034
61.4055,9.81866
61.4175,9.82345
61.4295,9.76118
61.4415,9.80429
61.4535,9.81387
61.4655,9.75639
61.4776,9.74442
61.4895,9.85698
61.5015,9.86417
61.5135,9.87614
61.5255,9.79471
61.5375,9.80429
61.5495,9.79232
61.5615,9.80429
61.5735,9.81148
61.5855,9.83782
61.5975,9.82824
61.6095,9.81866
61.6215,9.82585
61.6336,9.80669
61.6455,9.81148
61.6575,9.86417
61.6695,9.76837
61.6815,9.81627
61.6935,9.81148
61.7055,9.76597
61.7175,9.78513
61.7295,9.7516
61.7416,9.83304
61.7535,9.8498
61.7655,9.76597
61.7775,9.80669
61.7895,9.78753
61.8015,9.81866
61.8135,9.77795
61.8255,9.83782
61.8375,9.82106
61.8495,9.79232
61.8615,9.75639
61.8735,9.77795
61.8855,9.8019
61.8975,9.76597
61.9096,9.83304
61.9215,9.84022
61.9335,9.82106
61.9455,9.78992
61.9575,9.84261
61.9695,9.8019
61.9815,9.8474
61.9935,9.81387
62.0056,9.82345
62.0175,9.79232
62.0295,9.83782
62.0415,9.80669
62.0535,9.80908
62.0655,9.89291
62.0775,9.76358
62.0895,9.77076
62.1015,9.77316
62.1135,9.73244
62.1255,9.87854
62.1376,9.73005
62.1495,9.81148
62.1615,9.83782
62.1735,9.7995
62.1856,9.83064
62.1976,9.80429
62.2095,9.80908
62.2215,9.82345
62.2335,9.79711
62.2455,9.83304
62.2575,9.83782
62.2695,9.78753
62.2815,9.8019
62.2935,9.85938
62.3055,9.76597
62.3175,9.82106
62.3296,9.82106
62.3415,9.83782
62.3535,9.8498
62.3655,9.8498
62.3775,9.78753
62.3895,9.77316
62.4015,9.79471
62.4135,9.81627
62.4255,9.85698
62.4376,9.72765
62.4495,9.76597
62.4615,9.78753
62.4735,9.83064
62.4855,9.82106
62.4975,9.83304
62.5095,9.85698
62.5215,9.84261
62.5335,9.78753
62.5455,9.80908
62.5575,9.81627
62.5695,9.83304
62.5815,9.82345
62.5934,9.79232
62.6055,9.82585
62.6176,9.79232
62.6296,9.83304
62.6415,9.87854
62.6535,9.77555
62.6655,9.84261
62.6775,9.79711
62.6895,9.82345
62.7015,9.88093
62.7135,9.81148
62.7255,9.85219
62.7375,9.77076
62.7495,9.754
62.7615,9.84261
62.7735,9.79471
62.7855,9.77076
62.7975,9.8474
62.8095,9.75879
62.8215,9.85698
62.8335,9.79232
62.8455,9.88812
62.8574,9.81866
62.8695,9.77076
62.8815,9.86896
62.8935,9.80429
62.9055,9.72286
62.9175,9.8498
62.9295,9.77555
62.9415,9.81148
62.9534,9.82345
62.9655,9.80669
62.9775,9.8498
62.9895,9.79711
63.0015,9.83304
63.0135,9.74681
63.0255,9.78753
63.0375,9.78992
63.0495,9.77555
63.0615,9.84022
63.0735,9.86417
63.0855,9.82824
63.0975,9.8019
63.1095,9.84022
63.1215,9.83304
63.1335,9.78513
63.1455,9.79471
63.1575,9.74921
63.1695,9.78513
63.1815,9.86896
63.1935,9.77316
63.2055,9.7995
63.2175,9.79232
63.2295,9.80429
63.2415,9.78274
63.2535,9.78274
63.2655,9.84501
63.2775,9.82585
63.2895,9.75879
63.3015,9.82824
63.3135,9.77076
63.3255,9.79471
63.3375,9.78274
63.3495,9.79232
63.3615,9.80429
63.3735,9.81148
63.3855,9.79471
63.3975,9.84261
63.4095,9.84501
63.4215,9.83064
63.4335,9.80908
63.4455,9.81148
63.4575,9.79232
63.4695,9.83543
63.4815,9.78992
63.4935,9.84022
63.5055,9.81387
63.5175,9.87854
63.5295,9.84501
63.5415,9.78513
63.5535,9.87375
63.5655,9.81627
63.5775,9.81387
63.5895,9.78992
63.6015,9.82585
63.6135,9.82345
63.6255,9.81387
63.6375,9.76597
63.6495,9.81866
63.6615,9.86177
63.6735,9.75639
63.6855,9.78034
63.6975,9.73963
63.7095,9.83543
63.7215,9.81866
63.7335,9.82106
63.7455,9.83304
63.7575,9.77316
63.7695,9.81148
63.7815,9.84022
63.7936,9.83064
63.8055,9.82824
63.8175,9.75879
63.8295,9.79232
63.8415,9.83064
63.8535,9.86417
63.8655,9.83304
63.8775,9.77076
63.8895,9.82345
63.9015,9.77555
63.9135,9.79471
63.9255,9.86177
63.9376,9.77076
63.9496,9.83304
63.9615,9.91446
63.9735,9.79471
63.9855,9.82345
63.9975,9.82345
64.0095,9.78992
64.0215,9.78513
64.0335,9.80429
64.0455,9.83543
64.0575,9.76837
64.0695,9.80908
64.0816,9.8019
64.0935,9.78992
64.1056,9.77316
64.1176,9.81148
64.1296,9.77555
64.1415,9.82585
64.1535,9.76837
64.1655,9.87375
64.1775,9.79711
64.1895,9.78753
64.2015,9.90009
64.2135,9.77795
64.2255,9.82585
64.2375,9.82106
64.2495,9.80669
64.2615,9.81387
64.2735,9.80908
64.2855,9.85459
64.2975,9.77076
64.3095,9.80908
64.3215,9.83304
64.3335,9.79471
64.3455,9.85698
64.3576,9.83782
64.3695,9.83782
64.3816,9.82345
64.3935,9.72286
64.4055,9.85459
64.4175,9.78034
64.4295,9.86177
64.4415,9.74681
64.4535,9.83782
64.4655,9.81866
64.4775,9.77795
64.4895,9.84022
64.5015,9.80669
64.5135,9.78992
64.5255,9.80669
64.5375,9.73963
64.5495,9.80429
64.5615,9.82824
64.5735,9.83543
64.5855,9.73963
64.5975,9.83304
64.6095,9.73963
64.6215,9.85219
64.6335,9.8019
64.6455,9.85698
64.6575,9.7995
64.6695,9.80908
64.6815,9.7061
64.6935,9.85459
64.7055,9.72286
64.7175,9.91925
64.7295,9.77316
64.7415,9.88333
64.7535,9.7516
64.7655,9.79471
64.7775,9.74681
64.7895,9.79232
64.8014,9.84022
64.8135,9.7516
64.8255,9.75639
64.8375,9.7516
64.8495,9.8019
64.8615,9.82106
64.8735,9.79471
64.8855,9.81387
64.8975,9.77795
64.9095,9.78992
64.9215,9.7995
64.9335,9.85459
64.9455,9.83304
64.9575,9.7995
64.9695,9.7995
64.9815,9.83782
64.9935,9.78513
65.0055,9.86177
65.0175,9.82824
65.0295,9.79471
65.0415,9.85219
65.0535,9.8019
65.0655,9.8498
65.0775,9.76118
65.0895,9.85219
65.1015,9.79471
65.1135,9.83064
65.1255,9.79471
65.1375,9.7516
65.1495,9.90728
65.1616,9.71568
65.1735,9.92404
65.1855,9.68215
65.1975,9.89051
65.2095,9.68215
65.2215,9.93123
65.2335,9.68215
65.2455,9.91207
65.2575,9.78274
65.2695,9.82106
65.2815,9.86656
65.2935,9.79232
65.3055,9.87614
65.3175,9.73963
65.3295,9.90249
65.3415,9.82585
65.3536,9.83543
65.3655,9.89291
65.3775,9.78753
65.3895,9.88573
65.4015,9.83304
65.4135,9.84501
65.4255,9.77555
65.4375,9.82345
65.4495,9.75639
65.4615,9.86177
65.4735,9.79711
65.4855,9.82585
65.4975,9.81866
65.5095,9.80908
65.5215,9.80669
65.5335,9.78753
65.5455,9.81627
65.5575,9.79471
65.5695,9.74921
65.5815,9.83543
65.5935,9.80429
65.6055,9.74442
65.6175,9.82824
65.6295,9.82824
65.6415,9.85938
65.6535,9.79471
65.6655,9.84261
65.6775,9.82585
65.6895,9.80908
65.7015,9.80669
65.7135,9.80908
65.7255,9.79711
65.7375,9.82345
65.7495,9.79711
65.7615,9.83543
65.7735,9.84261
65.7855,9.78753
65.7975,9.77076
65.8095,9.84261
65.8215,9.82585
65.8336,9.79711
65.8456,9.86656
65.8575,9.82345
65.8695,9.79471
65.8815,9.81148
65.8935,9.8019
65.9055,9.76118
65.9175,9.85219
65.9295,9.74442
65.9415,9.8498
65.9535,9.73005
65.9655,9.92883
65.9775,9.69412
65.9895,9.84501
66.0015,9.77076
66.0135,9.81866
66.0255,9.82345
66.0375,9.72765
66.0495,9.82824
66.0615,9.76118
66.0735,9.82585
66.0855,9.82345
66.0975,9.83064
66.1095,9.77076
66.1215,9.86656
66.1335,9.86177
66.1455,9.83782
66.1575,9.88333
66.1695,9.83064
66.1815,9.81387
66.1935,9.89291
66.2055,9.85698
66.2175,9.76597
66.2295,9.85219
66.2415,9.85219
66.2535,9.77795
66.2655,9.80429
66.2775,9.79471
66.2895,9.78753
66.3015,9.7995
66.3135,9.83543
66.3255,9.77795
66.3374,9.83304
66.3495,9.76358
66.3615,9.78992
66.3735,9.73963
66.3855,9.75639
66.3975,9.73484
66.4095,9.8498
66.4215,9.77076
66.4335,9.74921
66.4455,9.85459
66.4575,9.76837
66.4695,9.87854
66.4815,9.76597
66.4935,9.88573
66.5055,9.63664
66.5175,9.85459
66.5294,9.80908
66.5415,9.70849
66.5535,9.86656
66.5655,9.63425
66.5775,9.83782
66.5895,9.76597
66.6015,9.83782
66.6135,9.78274
66.6255,9.84261
66.6375,9.74202
66.6495,9.77076
66.6615,9.7516
66.6735,9.81627
66.6855,9.74681
66.6974,9.93123
66.7095,9.74921
66.7215,9.80429
66.7335,9.77795
66.7455,9.78753
66.7575,9.81866
66.7695,9.84501
66.7815,9.77795
66.7935,9.83304
66.8055,9.85459
66.8175,9.78513
66.8295,9.73963
66.8415,9.88093
66.8535,9.84501
66.8655,9.82824
66.8775,9.8498
66.8895,9.8498
66.9015,9.82345
66.9135,9.7995
66.9255,9.80429
66.9375,9.78274
66.9495,9.8019
66.9615,9.8953
66.9735,9.83304
66.9855,9.77076
66.9975,9.83304
67.0095,9.78513
67.0215,9.8019
67.0335,9.7995
67.0455,9.83782
67.0575,9.82585
67.0695,9.74921
67.0815,9.75639
67.0935,9.80429
67.1055,9.84501
67.1175,9.86656
67.1295,9.78753
67.1415,9.82585
67.1535,9.83064
67.1655,9.86656
67.1775,9.76597
67.1895,9.82106
67.2014,9.80908
67.2135,9.78992
67.2255,9.85698
67.2375,9.79232
67.2495,9.78274
67.2615,9.79232
67.2735,9.84501
67.2855,9.66538
67.2975,10.0246
67.3095,9.64143
67.3215,9.81387
67.3335,9.86656
67.3455,9.73244
67.3575,9.76118
67.3695,9.76358
67.3815,9.80429
67.3935,9.72286
67.4055,9.94081
67.4175,9.68694
67.4295,9.87375
67.4415,9.83304
67.4535,9.81148
67.4655,9.88573
67.4776,9.80908
67.4895,9.86656
67.5015,9.76358
67.5135,9.87854
67.5255,9.77076
67.5375,9.84501
67.5495,9.78513
67.5615,9.85698
67.5735,9.78513
67.5855,9.83304
67.5975,9.81148
67.6095,9.80908
67.6215,9.73963
67.6335,9.97673
67.6455,9.7037
67.6575,9.74442
67.6695,9.77555
67.6815,9.72047
67.6935,9.91686
67.7055,9.80429
67.7175,9.96716
67.7296,9.75639
67.7415,9.82824
67.7535,9.81387
67.7655,9.78753
67.7775,9.84501
67.7895,9.83782
67.8015,9.77316
67.8135,9.83782
67.8255,9.86656
67.8375,9.85698
67.8494,9.74442
67.8615,9.66778
67.8735,9.78034
67.8855,9.85459
67.8974,9.78992
67.9095,9.81866
67.9215,9.73244
67.9335,9.82345
67.9455,9.75879
67.9575,9.74442
67.9695,9.83782
67.9815,9.83543
67.9935,9.7995
68.0055,9.77316
68.0175,9.8498
68.0295,9.67017
68.0415,9.95518
68.0535,9.66538
68.0655,9.8977
68.0775,9.78034
68.0895,9.77795
68.1015,9.91207
68.1135,9.66538
68.1256,9.88093
68.1375,9.71568
68.1495,9.86417
68.1615,9.76118
68.1735,9.86417
68.1855,9.8498
68.1975,9.77316
68.2095,9.77316
68.2215,9.83304
68.2335,9.88812
68.2455,9.74442
68.2575,9.77316
68.2695,9.90249
68.2815,9.76118
68.2935,9.84261
68.3055,9.75879
68.3175,9.92404
68.3295,9.79232
68.3415,9.84501
68.3535,9.79232
68.3655,9.81387
68.3775,9.81387
68.3895,9.85219
68.4015,9.87135
68.4135,9.85459
68.4255,9.60311
68.4375,10.039
68.4494,9.63904
68.4615,9.96236
68.4735,9.77795
68.4855,9.79711
68.4976,9.8474
68.5095,9.74442
68.5215,9.9432
68.5335,9.62946
68.5454,9.88812
68.5575,9.7995
68.5695,9.81627
68.5815,9.82585
68.5935,9.74921
68.6055,9.8498
68.6175,10.0103
68.6295,9.66299
68.6415,9.88093
68.6535,9.89291
68.6655,9.86656
68.6775,9.79711
68.6895,9.78034
68.7015,9.82585
68.7135,9.81627
68.7255,9.7516
68.7375,9.88093
68.7495,9.754
68.7615,9.8474
68.7735,9.81627
68.7855,9.82106
68.7975,9.89051
68.8095,9.78274
68.8214,9.84022
68.8335,9.8019
68.8455,9.86417
68.8575,9.88333
68.8695,9.74681
68.8816,9.81387
68.8935,9.81866
68.9055,9.72526
68.9175,9.88573
68.9295,9.81866
68.9416,9.72765
68.9535,9.89291
68.9655,9.70131
68.9775,9.90488
68.9895,9.67257
69.0015,9.92644
69.0135,9.76358
69.0255,9.86417
69.0375,9.85698
69.0495,9.73484
69.0615,9.8474
69.0735,9.74442
69.0855,9.78513
69.0975,9.86656
69.1095,9.8498
69.1215,9.80669
69.1335,9.78274
69.1455,9.81148
69.1575,9.86656
69.1695,9.78753
69.1815,9.82106
69.1935,9.83543
69.2055,9.7995
69.2175,9.87854
69.2295,9.7516
69.2415,9.85219
69.2535,9.78034
69.2655,9.85219
69.2775,9.78753
69.2895,9.7995
69.3015,9.72765
69.3135,9.86417
69.3255,9.7061
69.3375,9.91686
69.3495,9.75879
69.3615,9.85219
69.3735,9.79471
69.3855,9.78274
69.3975,9.81866
69.4095,9.80908
69.4215,9.72526
69.4335,9.8977
69.4455,9.8019
69.4575,9.83782
69.4695,9.82824
69.4815,9.78274
69.4935,9.87614
69.5055,9.69412
69.5175,9.86656
69.5295,9.84261
69.5415,9.73963
69.5535,9.96476
69.5655,9.71807
69.5775,9.85938
69.5895,9.79711
69.6015,9.85938
69.6135,9.75879
69.6255,9.8498
69.6375,9.78992
69.6495,9.7995
69.6615,9.72526
69.6735,9.72765
69.6855,9.92644
69.6975,9.66538
69.7095,9.98392
69.7215,9.71568
69.7335,9.78992
69.7455,9.79232
69.7575,9.72526
69.7695,9.85459
69.7815,9.76597
69.7935,9.88573
69.8055,9.75639
69.8175,9.90967
69.8295,9.83064
69.8415,9.74921
69.8535,9.78753
69.8655,9.74681
69.8775,9.90488
69.8895,9.74442
69.9015,9.87375
69.9136,9.73484
69.9255,9.7995
69.9375,9.81866
69.9496,9.82106
69.9615,9.85698
69.9735,9.7995
69.9855,9.85938
69.9975,9.78753
70.0095,9.81387
70.0215,9.77316
70.0335,9.82824
70.0455,9.90009
70.0575,9.84261
70.0696,9.82585
