GPS,-29.61030167,-51.16476833,3.4285648,1666651606000
GPS,-29.61039167,-51.16478833,3.120761,1666651609000
GPS,-29.61049667,-51.16482833,2.644128,1666651613000
GPS,-29.61061833,-51.16484833,3.969023,1666651617000
GPS,-29.61075167,-51.16486167,4.6685305,1666651620000
GPS,-29.61086667,-51.164895,4.61397,1666651623000
GPS,-29.610995,-51.16490167,4.573307,1666651626000
GPS,-29.611115,-51.16492,4.3741093,1666651629000
GPS,-29.61124333,-51.16493833,4.6803694,1666651632000
GPS,-29.61134,-51.16495833,5.0705285,1666651634000
GPS,-29.61147833,-51.16497667,5.361861,1666651637000
GPS,-29.611575,-51.16499333,5.3932595,1666651639000
GPS,-29.611575,-51.16499333,5.3932595,1666651639000
GPS,-29.611675,-51.16500333,5.7056956,1666651641000
GPS,-29.61177,-51.16502,5.7345204,1666651643000
GPS,-29.61187333,-51.16503833,5.7623153,1666651645000
GPS,-29.61197667,-51.16505833,5.737094,1666651647000
GPS,-29.61208,-51.16507667,5.731432,1666651649000
GPS,-29.61218333,-51.16510167,5.58731,1666651651000
GPS,-29.61229167,-51.16512333,5.83695,1666651653000
GPS,-29.6124,-51.16514333,5.648047,1666651655000
GPS,-29.61250167,-51.16516833,5.971807,1666651657000
GPS,-29.612595,-51.165195,5.8173904,1666651659000
GPS,-29.61269,-51.16521833,5.5466466,1666651661000
GPS,-29.61279833,-51.16523,5.9604836,1666651663000
GPS,-29.61290667,-51.16524833,5.7818747,1666651665000
GPS,-29.61302167,-51.16526167,5.608413,1666651667000
GPS,-29.61312333,-51.16528,5.575471,1666651669000
GPS,-29.61321167,-51.165305,5.065896,1666651671000
GPS,-29.61333333,-51.16533333,4.2073393,1666651674000
GPS,-29.61333333,-51.16533333,4.2073393,1666651674000
GPS,-29.61344,-51.16534667,3.5618777,1666651677000
GPS,-29.613545,-51.165365,3.5140085,1666651680000
GPS,-29.61363667,-51.165385,3.5593042,1666651683000
GPS,-29.613735,-51.16539333,3.6231296,1666651686000
GPS,-29.61382833,-51.16541833,3.4733455,1666651689000
GPS,-29.613925,-51.165435,3.552098,1666651692000
GPS,-29.61402667,-51.16545167,3.7054853,1666651695000
GPS,-29.61412667,-51.16547167,3.63188,1666651698000
GPS,-29.61423333,-51.165485,3.8665934,1666651701000
GPS,-29.61433333,-51.165495,3.7919586,1666651704000
GPS,-29.61443333,-51.16550667,3.9700525,1666651707000
GPS,-29.61443333,-51.16550667,3.9700525,1666651707000
GPS,-29.614545,-51.16552167,4.0719676,1666651710000
GPS,-29.614655,-51.16555167,3.7090883,1666651713000
GPS,-29.61474833,-51.165575,3.8460045,1666651716000
GPS,-29.61486333,-51.16559167,4.3962426,1666651719000
GPS,-29.61497167,-51.165605,4.23359,1666651722000
GPS,-29.615085,-51.16562333,4.341682,1666651725000
GPS,-29.61520667,-51.16564333,4.159985,1666651728000
GPS,-29.61531667,-51.16565333,4.32624,1666651731000
GPS,-29.61543333,-51.16567,4.7447095,1666651734000
GPS,-29.61555833,-51.16569333,4.4296994,1666651737000
GPS,-29.61567833,-51.16572167,4.391095,1666651740000
GPS,-29.61579667,-51.16574333,4.5110254,1666651743000
GPS,-29.61590667,-51.16575333,4.404478,1666651746000
GPS,-29.61590667,-51.16575333,4.404478,1666651746000
GPS,-29.61602,-51.165775,4.110572,1666651749000
GPS,-29.61613,-51.16580833,4.3596973,1666651752000
GPS,-29.61625667,-51.16582333,4.6155143,1666651755000
GPS,-29.61638333,-51.16584,4.6288967,1666651758000
GPS,-29.616515,-51.16586167,5.0705285,1666651761000
GPS,-29.61660833,-51.16587167,4.7647834,1666651763000
GPS,-29.61670167,-51.16589,5.1631784,1666651765000
GPS,-29.61679833,-51.16591167,5.1544285,1666651767000
GPS,-29.61692667,-51.16594,5.4380403,1666651770000
GPS,-29.61701833,-51.16594667,5.460688,1666651772000
GPS,-29.61711833,-51.16596333,5.551279,1666651774000
GPS,-29.61711833,-51.16596333,5.551279,1666651774000
GPS,-29.61722333,-51.16599,5.862686,1666651776000
GPS,-29.61732667,-51.16600333,5.7056956,1666651778000
GPS,-29.61743333,-51.16602167,5.9862194,1666651780000
GPS,-29.61754333,-51.16604167,6.3547606,1666651782000
GPS,-29.61765333,-51.16605833,6.3918204,1666651784000
GPS,-29.61777667,-51.16607333,6.420645,1666651786000
GPS,-29.6179,-51.16608333,6.5235896,1666651788000
GPS,-29.61802667,-51.166105,6.872571,1666651790000
GPS,-29.61815167,-51.166125,6.7351403,1666651792000
GPS,-29.61828,-51.16614833,7.4006763,1666651794000
GPS,-29.618405,-51.16617,7.6225214,1666651796000
GPS,-29.61855667,-51.16620167,8.148567,1666651798000
GPS,-29.61871167,-51.16623,8.593802,1666651800000
GPS,-29.618855,-51.16625167,8.5865965,1666651802000
GPS,-29.61901,-51.16626667,7.526783,1666651804000
GPS,-29.619125,-51.16628333,5.6804743,1666651806000
GPS,-29.61922167,-51.16631833,2.8860476,1666651809000
GPS,-29.61922167,-51.16631833,2.8860476,1666651809000
GPS,-29.61932333,-51.16634,4.779711,1666651812000
GPS,-29.619415,-51.16634833,5.822538,1666651814000
GPS,-29.61952667,-51.166365,6.222477,1666651816000
GPS,-29.61964667,-51.16636833,6.2250504,1666651818000
GPS,-29.61973333,-51.16630667,6.076296,1666651820000
GPS,-29.619785,-51.16619667,6.315127,1666651822000
GPS,-29.6198,-51.16606667,6.1308565,1666651824000
GPS,-29.61982167,-51.165945,5.67018,1666651826000
GPS,-29.61984333,-51.16583833,5.2815647,1666651828000
GPS,-29.61984333,-51.16572667,4.9222884,1666651830000
